gene_a,gene_a.identifier,gene_b,gene_b.identifier,SL.cellline,pubmed_id,source,sl_score,sl,combined_score,reactome,corum,go_F,go_C,go_P,kegg,all,gene_a_encoder,gene_b_encoder
BET1,10282,MYC,4609,,22157079,GenomeRNAi,0.5539999999999999,1,0.0,2,0,1,0,0,0,3,781,5125
NKAP,79576,NRAS,4893,,19490893,GenomeRNAi,0.44299999999999995,1,0.0,0,0,1,0,0,0,2,5395,5515
SYVN1,84447,TTC4,7268,,31300006,CRISPR/CRISPRi,0.03,1,0.0,0,0,1,2,0,0,3,8301,8992
MAPRE2,10982,TRIP13,9319,,29959327,ISLE,0.3,1,214.0,0,0,2,0,0,1,3,4668,8898
CUL4A,8451,OBI1,79596,,25171417,Daisy,0.2,1,0.0,0,0,2,0,0,1,3,1860,5628
CUL4A,8451,PCID2,55795,,25171417,Daisy,0.2,1,717.0,0,0,1,0,0,0,2,1860,5916
CUL4A,8451,DCUN1D2,55208,,25171417,Daisy,0.2,1,969.0,3,0,1,0,0,1,4,1860,2012
CUL4A,8451,NAE1,8883,,23100467,GenomeRNAi,0.629,1,966.0,3,0,2,0,1,1,5,1860,5202
MMS19,64210,NAE1,8883,,23100467,GenomeRNAi,0.575,1,0.0,0,0,1,2,0,0,3,4894,5202
GNS,2799,LGALS4,3960,,29959327,ISLE,0.3,1,0.0,0,0,1,0,0,0,2,3238,4385
GNS,2799,RNF14,9604,,25171417,Daisy,0.2,1,0.0,1,0,2,0,0,0,3,3238,7094
GNS,2799,SQSTM1,8878,,25171417,Daisy,0.2,1,0.0,1,0,1,1,0,0,4,3238,8059
GNS,2799,SLC38A6,145389,,25171417,computer analysis,0.3,1,0.0,0,0,1,0,0,0,2,3238,7773
GNS,2799,SCRIB,23513,,29959327,ISLE,0.3,1,0.0,0,0,1,1,0,0,3,3238,7412
GNS,2799,NRAS,4893,,19490893,GenomeRNAi,0.452,1,0.0,4,0,1,1,1,0,5,3238,5515
GNS,2799,RPP40,10799,,29959327,ISLE,0.3,1,0.0,0,0,0,0,0,0,0,3238,7208
GNS,2799,MYC,4609,,22157079,GenomeRNAi,0.551,1,0.0,2,0,1,0,0,0,3,3238,5125
GNS,2799,PLXNA3,55558,,29959327,ISLE,0.3,1,0.0,0,0,1,0,0,0,2,3238,6273
GNS,2799,KRAS,3845,,19490893,GenomeRNAi,0.452,1,0.0,2,0,1,0,0,0,3,3238,4255
GNS,2799,HPDL,84842,,29959327,ISLE,0.3,1,0.0,0,0,1,0,0,0,2,3238,3666
GNS,2799,HRAS,3265,,19490893,GenomeRNAi,0.452,1,163.0,3,0,1,0,0,0,3,3238,3671
GNS,2799,ITFG1,81533,,25171417,Daisy,0.2,1,0.0,0,0,0,1,0,0,2,3238,3971
GNS,2799,SRPK3,26576,,29959327,ISLE,0.3,1,0.0,0,0,1,0,0,0,2,3238,8085
GNS,2799,HNRNPL,3191,,29959327,ISLE,0.3,1,0.0,0,0,1,1,0,0,3,3238,3618
GNS,2799,MCM10,55388,,29959327,ISLE,0.3,1,0.0,0,0,2,0,0,0,2,3238,4720
GNS,2799,STRN4,29888,,29959327,ISLE,0.3,1,0.0,0,0,1,0,0,0,2,3238,8203
GNS,2799,SLCO4A1,28231,,29959327,ISLE,0.3,1,0.0,0,0,1,0,0,0,2,3238,7831
ABCB1,5243,SRI,6717,,20609354,GenomeRNAi,0.506,1,216.0,1,0,1,2,0,0,4,21,8074
ABCB1,5243,NFATC2IP,84901,,20609354,GenomeRNAi,0.44,1,0.0,0,0,0,0,0,0,0,21,5354
ABCB1,5243,CDKL5,6792,,19519883,GenomeRNAi,0.473,1,0.0,0,0,2,0,0,0,2,21,1337
ABCB1,5243,RPS6KL1,83694,,19519883,GenomeRNAi,0.557,1,0.0,0,0,1,0,0,0,2,21,7247
ABCB1,5243,LMTK2,22853,,19519883,GenomeRNAi,0.467,1,0.0,0,0,2,1,0,0,3,21,4448
ABCB1,5243,LRRC37A3,374819,,20609354,GenomeRNAi,0.515,1,0.0,0,0,0,1,0,0,2,21,4491
ABCB1,5243,STYXL1,51657,,19519883,GenomeRNAi,0.44299999999999995,1,0.0,0,0,1,0,0,0,2,21,8223
ABCB1,5243,EEPD1,80820,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,2380
ABCB1,5243,MAP2K7,5609,,19519883,GenomeRNAi,0.467,1,296.0,0,0,2,0,0,0,2,21,4625
ABCB1,5243,FCN3,8547,,20609354,GenomeRNAi,0.53,1,0.0,0,0,1,0,0,0,2,21,2845
ABCB1,5243,HLA-DRB5,3127,,20609354,GenomeRNAi,0.503,1,0.0,0,0,0,2,0,1,3,21,3577
ABCB1,5243,WNT5A,7474,,20609354,GenomeRNAi,0.44299999999999995,1,466.0,0,0,1,3,0,1,4,21,9408
ABCB1,5243,ZNF140,7699,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,9624
ABCB1,5243,CD93,22918,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,3,0,1,4,21,1259
ABCB1,5243,DBF4,10926,,20609354,GenomeRNAi,0.557,1,266.0,0,0,1,0,0,0,2,21,1971
ABCB1,5243,SMO,6608,,17000754,GenomeRNAi,0.5,1,254.0,0,0,1,3,0,0,3,21,7885
ABCB1,5243,SMAD4,4089,,17000754,GenomeRNAi,0.5,1,150.0,0,0,1,0,0,1,3,21,7849
ABCB1,5243,STK33,65975,,19519883,GenomeRNAi,0.467,1,0.0,0,0,1,0,0,0,2,21,8183
ABCB1,5243,RPL21,6144,,20609354,GenomeRNAi,0.5329999999999999,1,0.0,1,0,1,1,0,0,4,21,7169
ABCB1,5243,ITCH,83737,,20609354,GenomeRNAi,0.512,1,0.0,0,0,1,3,0,0,3,21,3970
ABCB1,5243,ITGB1,3688,,20609354,GenomeRNAi,0.503,1,223.0,0,0,1,4,0,2,4,21,3982
ABCB1,5243,CSNK1E,1454,,19519883,GenomeRNAi,0.48200000000000004,1,212.0,0,0,2,0,1,0,3,21,1796
ABCB1,5243,ZNF473,25888,,20609354,GenomeRNAi,0.515,1,0.0,0,0,1,0,0,0,2,21,9716
ABCB1,5243,AURKAIP1,54998,,19519883,GenomeRNAi,0.48200000000000004,1,0.0,0,0,1,0,0,0,2,21,683
ABCB1,5243,RCAN1,1827,,20609354,GenomeRNAi,0.44,1,0.0,0,0,1,0,0,0,2,21,6938
ABCB1,5243,SOD2,6648,,17000754,GenomeRNAi,0.5,1,360.0,0,0,1,1,1,0,4,21,7957
ABCB1,5243,IL27RA,9466,,20609354,GenomeRNAi,0.524,1,0.0,0,0,1,1,0,0,3,21,3856
ABCB1,5243,MORC3,23515,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,4916
ABCB1,5243,CAMK2G,818,,20609354,GenomeRNAi,0.44,1,0.0,1,0,2,1,0,0,4,21,1031
ABCB1,5243,ATF5,22809,,20609354,GenomeRNAi,0.524,1,0.0,0,0,1,0,0,0,2,21,590
ABCB1,5243,PI4K2A,55361,,19519883,GenomeRNAi,0.485,1,0.0,1,0,2,2,0,0,4,21,6112
ABCB1,5243,PKIA,5569,,19519883,GenomeRNAi,0.575,1,0.0,0,0,1,0,0,0,2,21,6179
ABCB1,5243,UCK1,83549,,19519883,GenomeRNAi,0.5720000000000001,1,0.0,1,0,1,0,0,0,3,21,9142
ABCB1,5243,SEL1L,6400,,20609354,GenomeRNAi,0.506,1,0.0,2,0,1,1,1,0,5,21,7456
ABCB1,5243,TNFRSF9,3604,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,1,0,1,4,21,8734
ABCB1,5243,MAPK11,5600,,20609354,GenomeRNAi,0.449,1,0.0,0,0,2,0,0,0,2,21,4649
ABCB1,5243,PDE6C,5146,,20609354,GenomeRNAi,0.44299999999999995,1,0.0,0,0,0,1,0,0,2,21,5959
ABCB1,5243,PYROXD1,79912,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,0,0,0,2,21,6736
ABCB1,5243,CSNK1D,1453,,19519883,GenomeRNAi,0.584,1,192.0,0,0,2,1,1,0,4,21,1795
ABCB1,5243,ASPM,259266,,17000754,GenomeRNAi,0.5,1,0.0,0,0,0,1,0,0,2,21,576
ABCB1,5243,CLTC,1213,,20609354,GenomeRNAi,0.524,1,240.0,1,0,1,3,0,1,5,21,1584
ABCB1,5243,IL7,3574,,20609354,GenomeRNAi,0.446,1,0.0,0,0,1,0,0,0,2,21,3869
ABCB1,5243,MOK,5891,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,4913
ABCB1,5243,LPAR1,1902,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,2,0,0,3,21,4459
ABCB1,5243,PLOD2,5352,,20609354,GenomeRNAi,0.503,1,0.0,0,0,0,1,0,0,2,21,6256
ABCB1,5243,PPP1R2,5504,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,6436
ABCB1,5243,ERMP1,79956,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,2,0,0,3,21,2602
ABCB1,5243,TFAP2B,7021,,20609354,GenomeRNAi,0.53,1,0.0,0,0,1,0,0,0,2,21,8467
ABCB1,5243,PPP3CB,5532,,20609354,GenomeRNAi,0.44299999999999995,1,0.0,0,0,1,1,0,0,3,21,6460
ABCB1,5243,RAP1A,5906,,20609354,GenomeRNAi,0.503,1,0.0,1,0,1,2,0,0,4,21,6841
ABCB1,5243,CRYBB2,1415,,20609354,GenomeRNAi,0.5720000000000001,1,0.0,0,0,1,0,0,0,2,21,1771
ABCB1,5243,TYRO3,7301,,19519883,GenomeRNAi,0.446,1,0.0,0,0,2,1,0,0,3,21,9058
ABCB1,5243,EPHA1,2041,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,1,0,0,3,21,2548
ABCB1,5243,GTF2H5,404672,,20609354,GenomeRNAi,0.515,1,0.0,0,0,1,0,0,0,2,21,3401
ABCB1,5243,PGLS,25796,,20609354,GenomeRNAi,0.581,1,0.0,1,0,1,1,0,0,4,21,6057
ABCB1,5243,FLT3LG,2323,,20609354,GenomeRNAi,0.518,1,0.0,0,0,1,3,0,0,3,21,2926
ABCB1,5243,ANK3,288,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,2,0,0,3,21,342
ABCB1,5243,TBCCD1,55171,,20609354,GenomeRNAi,0.512,1,0.0,0,0,1,0,0,0,2,21,8381
ABCB1,5243,CUX1,1523,,20609354,GenomeRNAi,0.506,1,0.0,0,0,0,0,0,0,0,21,1865
ABCB1,5243,ATP2C2,9914,,20609354,GenomeRNAi,0.503,1,156.0,1,0,3,2,0,0,4,21,631
ABCB1,5243,RIPK2,8767,,19519883,GenomeRNAi,0.446,1,0.0,0,0,2,0,0,0,2,21,7057
ABCB1,5243,PDLIM5,10611,,20609354,GenomeRNAi,0.5870000000000001,1,0.0,0,0,1,1,0,0,3,21,5984
ABCB1,5243,PTPN3,5774,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,1,0,0,3,21,6690
ABCB1,5243,TJP1,7082,,20609354,GenomeRNAi,0.527,1,395.0,0,0,1,1,0,0,3,21,8547
ABCB1,5243,UTP14A,10813,,20609354,GenomeRNAi,0.539,1,0.0,0,0,1,0,0,0,2,21,9238
ABCB1,5243,PRKD3,23683,,19519883,GenomeRNAi,0.551,1,0.0,1,0,2,1,0,0,4,21,6525
ABCB1,5243,SENP1,29843,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,7478
ABCB1,5243,SCAF11,9169,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,7375
ABCB1,5243,OR2F1,26211,,20609354,GenomeRNAi,0.503,1,0.0,0,0,0,2,0,0,2,21,5680
ABCB1,5243,AKR7A2,8574,,20609354,GenomeRNAi,0.503,1,0.0,1,0,1,1,0,0,4,21,263
ABCB1,5243,CA2,760,,20609354,GenomeRNAi,0.509,1,0.0,2,0,1,2,1,2,6,21,987
ABCB1,5243,LDLRAD4,753,,20609354,GenomeRNAi,0.506,1,0.0,0,0,0,1,0,0,2,21,4365
ABCB1,5243,EDF1,8721,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,2367
ABCB1,5243,TAB2,23118,,19519883,GenomeRNAi,0.56,1,0.0,0,0,1,1,0,0,3,21,8303
ABCB1,5243,CACNA2D2,9254,,20609354,GenomeRNAi,0.503,1,0.0,1,0,0,1,0,0,3,21,1002
ABCB1,5243,ALPK1,80216,,17000754,GenomeRNAi,0.5,1,0.0,0,0,2,0,0,0,2,21,302
ABCB1,5243,FZD8,8325,,20609354,GenomeRNAi,0.578,1,0.0,0,0,2,2,0,1,4,21,3019
ABCB1,5243,HLA-DRA,3122,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,4,0,1,4,21,3576
ABCB1,5243,PLEKHM1,9842,,20609354,GenomeRNAi,0.506,1,0.0,0,0,0,0,0,0,0,21,6240
ABCB1,5243,PTPRD,5789,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,2,0,0,3,21,6697
ABCB1,5243,MAML1,9794,,20609354,GenomeRNAi,0.509,1,0.0,0,0,1,0,0,0,2,21,4601
ABCB1,5243,SLC50A1,55974,,20609354,GenomeRNAi,0.53,1,0.0,1,0,1,2,0,1,5,21,7800
ABCB1,5243,BAD,572,,20609354,GenomeRNAi,0.5479999999999999,1,0.0,0,0,1,0,1,0,3,21,716
ABCB1,5243,CARS1,833,,17000754;20609354,GenomeRNAi,0.614,1,0.0,0,0,2,0,0,0,2,21,1069
ABCB1,5243,HCFC1,3054,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,1,0,0,3,21,3484
ABCB1,5243,MAPKAPK2,9261,,19519883,GenomeRNAi,0.455,1,0.0,1,0,2,1,0,0,4,21,4663
ABCB1,5243,IRF7,3665,,20609354,GenomeRNAi,0.551,1,0.0,0,0,1,0,0,0,2,21,3951
ABCB1,5243,FER,2241,,19519883,GenomeRNAi,0.473,1,0.0,0,0,2,0,0,0,2,21,2856
ABCB1,5243,SMARCA1,6594,,20609354,GenomeRNAi,0.506,1,0.0,0,0,2,0,0,0,2,21,7856
ABCB1,5243,TAP2,6891,,17000754,GenomeRNAi,0.5,1,0.0,0,0,4,2,1,2,5,21,8342
ABCB1,5243,TRIP11,9321,,20609354,GenomeRNAi,0.509,1,0.0,0,0,1,0,0,0,2,21,8896
ABCB1,5243,MAPK10,5602,,17000754,GenomeRNAi,0.5,1,0.0,0,0,2,1,0,0,3,21,4648
ABCB1,5243,TPM1,7168,,20609354,GenomeRNAi,0.512,1,0.0,0,0,1,0,0,2,3,21,8808
ABCB1,5243,RCAN2,10231,,20609354,GenomeRNAi,0.44299999999999995,1,0.0,0,0,0,0,0,0,0,21,6939
ABCB1,5243,ABCB4,5244,,25171417,Daisy,0.2,1,820.0,3,0,6,5,3,3,6,21,23
ABCB1,5243,SNTA1,6640,,20609354,GenomeRNAi,0.5870000000000001,1,0.0,0,0,1,0,0,0,2,21,7929
ABCB1,5243,RPL36A,6173,,20609354,GenomeRNAi,0.518,1,0.0,1,0,1,1,0,0,4,21,7186
ABCB1,5243,PANK2,80025,,19519883,GenomeRNAi,0.5660000000000001,1,0.0,1,0,1,0,0,0,3,21,5815
ABCB1,5243,CSHL1,1444,,20609354,GenomeRNAi,0.569,1,0.0,0,0,0,0,0,0,0,21,1790
ABCB1,5243,AZGP1,563,,20609354,GenomeRNAi,0.506,1,0.0,1,0,1,1,1,0,5,21,693
ABCB1,5243,S1PR2,9294,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,2,0,0,3,21,7336
ABCB1,5243,FKBP11,51303,,20609354,GenomeRNAi,0.506,1,0.0,0,0,0,2,0,0,2,21,2905
ABCB1,5243,PDPK1,5170,,19519883,GenomeRNAi,0.47,1,0.0,0,0,2,1,0,0,3,21,5986
ABCB1,5243,RIPK1,8737,,19519883,GenomeRNAi,0.47600000000000003,1,0.0,1,0,3,0,0,0,3,21,7056
ABCB1,5243,BIRC3,330,,17000754,GenomeRNAi,0.5,1,183.0,0,0,1,0,0,0,2,21,796
ABCB1,5243,DVL2,1856,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,1,3,21,2314
ABCB1,5243,DLGAP4,22839,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,1,0,0,3,21,2159
ABCB1,5243,CALM1,801,,20609354;19519883,GenomeRNAi,0.575,1,0.0,2,0,1,1,1,1,6,21,1017
ABCB1,5243,MGAT2,4247,,20609354,GenomeRNAi,0.509,1,0.0,0,0,0,2,0,0,2,21,4821
ABCB1,5243,BUB1,699,,17000754,GenomeRNAi,0.5,1,0.0,0,0,2,1,0,0,3,21,881
ABCB1,5243,UCP2,7351,,20609354,GenomeRNAi,0.506,1,0.0,1,0,1,1,0,1,5,21,9146
ABCB1,5243,CBR1,873,,17000754,GenomeRNAi,0.5,1,367.0,1,0,0,1,0,0,3,21,1107
ABCB1,5243,CD47,961,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,3,0,1,4,21,1239
ABCB1,5243,STK17A,9263,,19519883,GenomeRNAi,0.48200000000000004,1,0.0,0,0,1,1,0,0,3,21,8173
ABCB1,5243,ITPKC,80271,,19519883,GenomeRNAi,0.467,1,0.0,1,0,1,0,0,0,3,21,3997
ABCB1,5243,GTSE1,51512,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,1,0,0,3,21,3414
ABCB1,5243,TNNI3K,51086,,19519883,GenomeRNAi,0.461,1,0.0,0,0,2,0,0,0,2,21,8750
ABCB1,5243,ALDOC,230,,20609354,GenomeRNAi,0.509,1,0.0,1,0,1,1,0,1,5,21,283
ABCB1,5243,NFATC1,4772,,20609354,GenomeRNAi,0.44,1,0.0,0,0,1,0,0,0,2,21,5352
ABCB1,5243,EGR3,1960,,20609354,GenomeRNAi,0.518,1,0.0,0,0,0,0,0,0,0,21,2406
ABCB1,5243,CLEC2D,29121,,20609354,GenomeRNAi,0.503,1,0.0,0,0,0,3,0,0,2,21,1552
ABCB1,5243,HERC5,51191,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,3526
ABCB1,5243,RNASEL,6041,,17000754,GenomeRNAi,0.5,1,178.0,0,0,2,0,0,0,2,21,7077
ABCB1,5243,SV2B,9899,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,3,1,1,5,21,8264
ABCB1,5243,KAT6A,7994,,20609354,GenomeRNAi,0.512,1,0.0,0,0,1,0,0,0,2,21,4040
ABCB1,5243,PRMT8,56341,,20609354,GenomeRNAi,0.44,1,0.0,0,0,1,1,0,0,3,21,6535
ABCB1,5243,CA5A,763,,20609354,GenomeRNAi,0.524,1,0.0,1,0,0,0,0,0,1,21,990
ABCB1,5243,GAPDH,2597,,20609354,GenomeRNAi,0.509,1,608.0,1,0,1,3,0,1,5,21,3067
ABCB1,5243,CAPN6,827,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,1046
ABCB1,5243,SESTD1,91404,,20609354,GenomeRNAi,0.515,1,0.0,0,0,1,0,0,0,2,21,7515
ABCB1,5243,EHF,26298,,20609354,GenomeRNAi,0.512,1,0.0,0,0,0,0,0,0,0,21,2412
ABCB1,5243,SPHK1,8877,,19519883,GenomeRNAi,0.473,1,218.0,1,0,2,2,0,0,4,21,8022
ABCB1,5243,RTP4,64108,,20609354,GenomeRNAi,0.509,1,0.0,0,0,1,1,0,0,3,21,7300
ABCB1,5243,DGKA,1606,,19519883,GenomeRNAi,0.56,1,0.0,0,0,1,2,0,0,3,21,2093
ABCB1,5243,INTS6L,203522,,20609354,GenomeRNAi,0.506,1,0.0,0,0,0,0,0,0,0,21,3920
ABCB1,5243,ABCB6,10058,,20609354,GenomeRNAi,0.509,1,399.0,2,0,4,3,1,2,6,21,25
ABCB1,5243,NEK6,10783,,19519883,GenomeRNAi,0.46399999999999997,1,0.0,0,0,3,0,0,0,2,21,5329
ABCB1,5243,CXCR4,7852,,20609354,GenomeRNAi,0.506,1,356.0,0,0,2,4,0,1,4,21,1883
ABCB1,5243,KIF5A,3798,,17000754,GenomeRNAi,0.5,1,0.0,0,0,3,1,0,1,4,21,4172
ABCB1,5243,C1S,716,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,929
ABCB1,5243,IL4,3565,,20609354,GenomeRNAi,0.524,1,196.0,0,0,1,0,0,0,2,21,3863
ABCB1,5243,SRSF1,6426,,20609354,GenomeRNAi,0.446,1,0.0,0,0,1,0,0,0,2,21,8092
ABCB1,5243,RARA,5914,,20609354,GenomeRNAi,0.509,1,0.0,0,0,1,1,0,0,3,21,6853
ABCB1,5243,HIPK1,204851,,19519883,GenomeRNAi,0.485,1,0.0,0,0,2,0,0,0,2,21,3558
ABCB1,5243,CNR1,1268,,20609354,GenomeRNAi,0.506,1,209.0,0,0,1,1,0,0,3,21,1624
ABCB1,5243,CTSB,1508,,20609354,GenomeRNAi,0.506,1,179.0,0,0,1,2,0,1,4,21,1841
ABCB1,5243,CLTA,1211,,20609354,GenomeRNAi,0.5870000000000001,1,0.0,1,0,1,2,0,1,5,21,1582
ABCB1,5243,HCK,3055,,19519883,GenomeRNAi,0.5539999999999999,1,0.0,0,0,2,1,0,0,3,21,3486
ABCB1,5243,FOSL1,8061,,20609354,GenomeRNAi,0.473,1,0.0,0,0,1,0,1,0,3,21,2950
ABCB1,5243,SNRK,54861,,19519883,GenomeRNAi,0.479,1,0.0,0,0,1,0,0,0,2,21,7911
ABCB1,5243,MAP3K1,4214,,17000754,GenomeRNAi,0.5,1,0.0,0,0,2,0,0,0,2,21,4626
ABCB1,5243,PGAP2,27315,,20609354,GenomeRNAi,0.509,1,0.0,0,0,1,1,0,0,3,21,6045
ABCB1,5243,DDAH1,23576,,20609354,GenomeRNAi,0.515,1,0.0,1,0,0,1,0,1,4,21,2017
ABCB1,5243,ZP3,7784,,20609354,GenomeRNAi,0.521,1,0.0,0,0,1,2,0,0,3,21,9856
ABCB1,5243,CXCR3,2833,,20609354,GenomeRNAi,0.509,1,186.0,0,0,1,1,0,1,4,21,1882
ABCB1,5243,MARK1,4139,,19519883,GenomeRNAi,0.569,1,0.0,0,0,2,1,0,0,3,21,4676
ABCB1,5243,CADM4,199731,,20609354,GenomeRNAi,0.569,1,0.0,0,0,0,1,0,0,2,21,1015
ABCB1,5243,API5,8539,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,1,0,0,3,21,418
ABCB1,5243,AMPD2,271,,17000754,GenomeRNAi,0.5,1,0.0,1,0,1,0,0,0,3,21,321
ABCB1,5243,PSMB10,5699,,17000754,GenomeRNAi,0.5,1,0.0,3,0,1,0,1,0,4,21,6604
ABCB1,5243,DLAT,1737,,20609354,GenomeRNAi,0.506,1,0.0,1,0,1,0,0,0,3,21,2148
ABCB1,5243,TNK1,8711,,17000754,GenomeRNAi,0.5,1,0.0,0,0,2,1,0,0,3,21,8745
ABCB1,5243,MAPKAP1,79109,,19519883,GenomeRNAi,0.455,1,0.0,0,0,1,1,0,0,3,21,4662
ABCB1,5243,SYT11,23208,,20609354,GenomeRNAi,0.503,1,0.0,0,0,2,1,0,0,3,21,8292
ABCB1,5243,TLE1,7088,,20609354,GenomeRNAi,0.509,1,0.0,0,0,1,0,0,0,2,21,8558
ABCB1,5243,RO60,6738,,20609354,GenomeRNAi,0.527,1,0.0,0,0,0,0,0,0,0,21,7131
ABCB1,5243,FZD2,2535,,20609354,GenomeRNAi,0.44,1,0.0,0,0,1,2,0,1,4,21,3013
ABCB1,5243,CKS2,1164,,19519883,GenomeRNAi,0.452,1,0.0,0,0,1,0,0,0,2,21,1530
ABCB1,5243,ACSL1,2180,,20609354,GenomeRNAi,0.551,1,0.0,1,0,1,3,1,1,6,21,93
ABCB1,5243,RAD9A,5883,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,6813
ABCB1,5243,SEPTIN6,23157,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,0,0,1,3,21,7486
ABCB1,5243,TMEFF1,8577,,20609354,GenomeRNAi,0.509,1,0.0,0,0,0,2,0,0,2,21,8600
ABCB1,5243,NUDT3,11165,,20609354,GenomeRNAi,0.506,1,0.0,1,0,1,0,0,0,3,21,5579
ABCB1,5243,CCL23,6368,,20609354,GenomeRNAi,0.506,1,0.0,0,0,0,0,0,0,0,21,1165
ABCB1,5243,GGCX,2677,,20609354,GenomeRNAi,0.503,1,265.0,0,0,0,2,0,0,2,21,3136
ABCB1,5243,SORBS1,10580,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,1,0,0,3,21,7962
ABCB1,5243,UBA6,55236,,20609354,GenomeRNAi,0.515,1,0.0,0,0,2,0,0,0,2,21,9068
ABCB1,5243,RPL5,6125,,20609354,GenomeRNAi,0.503,1,0.0,1,0,2,2,0,0,4,21,7193
ABCB1,5243,HIF3A,64344,,20609354,GenomeRNAi,0.521,1,0.0,0,0,0,1,0,0,2,21,3548
ABCB1,5243,SP100,6672,,20609354,GenomeRNAi,0.503,1,0.0,0,0,1,0,0,0,2,21,7980
ABCB1,5243,PRKD2,25865,,19519883,GenomeRNAi,0.467,1,0.0,1,0,2,1,0,0,4,21,6524
ABCB1,5243,PRKAG3,53632,,19519883,GenomeRNAi,0.485,1,0.0,0,0,2,0,0,0,2,21,6510
ABCB1,5243,CAMK2B,816,,20609354,GenomeRNAi,0.53,1,0.0,1,0,2,0,0,0,3,21,1029
ABCB1,5243,HPS1,3257,,17000754,GenomeRNAi,0.5,1,0.0,0,0,1,0,0,0,2,21,3669
ABCB1,5243,ATP6V0E1,8992,,20609354,GenomeRNAi,0.503,1,0.0,1,0,1,1,1,0,5,21,649
ABCB1,5243,SLC30A2,7780,,17000754,GenomeRNAi,0.5,1,0.0,1,0,1,2,0,1,5,21,7734
ABCB1,5243,CDC42BPA,8476,,19519883,GenomeRNAi,0.479,1,0.0,0,0,2,1,0,0,3,21,1278
ABCB1,5243,CPSF1,29894,,20609354,GenomeRNAi,0.506,1,0.0,0,0,1,0,0,0,2,21,1729
ABCB1,5243,CHEK1,1111,,17000754;19519883,GenomeRNAi,0.647,1,241.0,0,0,2,0,0,0,2,21,1462
ABCB1,5243,TAOK3,51347,,19519883,GenomeRNAi,0.551,1,0.0,0,0,2,1,0,0,3,21,8340
ABCB1,5243,ATR,545,,19519883,GenomeRNAi,0.62,1,0.0,0,0,2,0,1,0,3,21,665
ABCB1,5243,KCNJ13,3769,,20609354,GenomeRNAi,0.521,1,0.0,0,0,0,2,0,0,2,21,4074
ABCB1,5243,AK1,203,,19519883,GenomeRNAi,0.491,1,0.0,1,0,1,1,0,1,5,21,240
ABCB1,5243,CYP2B6,1555,,20609354,GenomeRNAi,0.5660000000000001,1,680.0,1,0,0,0,0,0,1,21,1924
ABCB1,5243,BCKDK,10295,,17000754,GenomeRNAi,0.5,1,0.0,1,0,2,0,0,0,3,21,752
ABCB1,5243,CLDN3,1365,,20609354,GenomeRNAi,0.515,1,175.0,0,0,1,2,0,1,4,21,1544
ABCB1,5243,KHK,3795,,19519883,GenomeRNAi,0.46399999999999997,1,0.0,1,0,2,1,0,1,5,21,4139
ABCB1,5243,GPC5,2262,,20609354,GenomeRNAi,0.521,1,0.0,1,0,1,3,0,0,4,21,3266
ABCB1,5243,PEX1,5189,,17000754,GenomeRNAi,0.5,1,0.0,0,0,3,1,0,0,3,21,6013
ABCB1,5243,DAPK2,23604,,19519883,GenomeRNAi,0.488,1,0.0,0,0,2,0,0,0,2,21,1958
ABCB1,5243,PSMB4,5692,,17000754,GenomeRNAi,0.5,1,0.0,3,0,1,1,1,0,5,21,6607
